product_id,product_name,category,unit_price,cost_price
707,Product_707,Grocery,405.3,241.06
708,Product_708,Clothing,199.75,118.8
709,Product_709,Grocery,265.66,158.01
710,Product_710,Sports,324.44,192.97
711,Product_711,Furniture,466.13,277.24
712,Product_712,Grocery,469.75,279.39
713,Product_713,Electronics,140.95,83.83
714,Product_714,Sports,93.46,55.59
715,Product_715,Sports,8.89,5.29
716,Product_716,Grocery,417.07,248.06
717,Product_717,Electronics,372.33,221.45
718,Product_718,Electronics,14.41,8.57
719,Product_719,Sports,190.13,113.08
720,Product_720,Furniture,353.46,210.23
721,Product_721,Clothing,93.59,55.66
722,Product_722,Furniture,14.04,8.35
723,Product_723,Grocery,318.1,189.19
724,Product_724,Clothing,403.25,239.84
725,Product_725,Sports,42.71,25.4
726,Product_726,Sports,124.27,73.91
727,Product_727,Sports,469.69,279.36
728,Product_728,Grocery,199.89,118.89
729,Product_729,Clothing,327.85,194.99
730,Product_730,Sports,263.98,157.01
731,Product_731,Furniture,250.57,149.03
732,Product_732,Furniture,26.55,15.79
733,Product_733,Sports,424.65,252.57
734,Product_734,Electronics,494.55,294.14
735,Product_735,Grocery,211.54,125.82
736,Product_736,Clothing,332.3,197.64
737,Product_737,Grocery,119.49,71.07
738,Product_738,Clothing,111.19,66.13
739,Product_739,Electronics,265.91,158.15
740,Product_740,Grocery,88.76,52.79
741,Product_741,Grocery,175.09,104.14
742,Product_742,Sports,485.57,288.8
743,Product_743,Clothing,325.64,193.68
744,Product_744,Electronics,354.28,210.71
745,Product_745,Sports,138.91,82.62
746,Product_746,Electronics,494.35,294.02
747,Product_747,Grocery,370.05,220.09
748,Product_748,Clothing,381.63,226.98
749,Product_749,Clothing,155.7,92.61
750,Product_750,Electronics,302.03,179.64
751,Product_751,Sports,497.69,296.01
752,Product_752,Sports,251.43,149.54
753,Product_753,Furniture,66.71,39.68
754,Product_754,Grocery,29.67,17.65
755,Product_755,Clothing,197.91,117.71
756,Product_756,Clothing,477.7,284.12
757,Product_757,Grocery,404.3,240.46
758,Product_758,Clothing,19.55,11.63
759,Product_759,Electronics,412.05,245.07
760,Product_760,Electronics,224.48,133.51
761,Product_761,Sports,312.66,185.96
762,Product_762,Sports,231.18,137.5
763,Product_763,Electronics,152.3,90.58
764,Product_764,Grocery,333.4,198.29
765,Product_765,Grocery,341.68,203.22
766,Product_766,Furniture,346.84,206.29
767,Product_767,Clothing,417.49,248.31
768,Product_768,Electronics,179.98,107.05
769,Product_769,Electronics,488.39,290.48
770,Product_770,Sports,285.84,170.01
771,Product_771,Grocery,382.74,227.64
772,Product_772,Grocery,90.86,54.04
773,Product_773,Grocery,220.76,131.3
774,Product_774,Sports,345.74,205.63
775,Product_775,Clothing,294.3,175.04
776,Product_776,Clothing,199.92,118.91
777,Product_777,Clothing,217.96,129.64
778,Product_778,Electronics,419.26,249.36
779,Product_779,Grocery,217.56,129.4
780,Product_780,Clothing,247.93,147.46
781,Product_781,Clothing,384,228.39
782,Product_782,Clothing,132.33,78.71
783,Product_783,Clothing,351.68,209.17
784,Product_784,Sports,55.74,33.15
785,Product_785,Grocery,387.84,230.67
786,Product_786,Furniture,431.47,256.62
787,Product_787,Grocery,455.6,270.98
788,Product_788,Electronics,231.88,137.91
789,Product_789,Grocery,387.22,230.31
790,Product_790,Electronics,16.58,9.86
791,Product_791,Grocery,401.28,238.67
792,Product_792,Electronics,96.87,57.61
793,Product_793,Furniture,22.49,13.38
794,Product_794,Furniture,340.47,202.5
795,Product_795,Electronics,309.41,184.03
796,Product_796,Clothing,250.79,149.16
797,Product_797,Sports,51.9,30.87
798,Product_798,Electronics,311.53,185.29
799,Product_799,Furniture,171.12,101.78
800,Product_800,Grocery,385.03,229
801,Product_801,Clothing,429.42,255.4
802,Product_802,Sports,311.35,185.18
803,Product_803,Sports,275.6,163.92
804,Product_804,Furniture,51.27,30.49
805,Product_805,Grocery,255.21,151.79
806,Product_806,Clothing,131.69,78.32
807,Product_807,Electronics,213.44,126.95
808,Product_808,Furniture,442.17,262.99
809,Product_809,Furniture,322.25,191.66
810,Product_810,Grocery,138.49,82.37
811,Product_811,Clothing,176.17,104.78
812,Product_812,Electronics,408.18,242.77
813,Product_813,Grocery,127.01,75.54
814,Product_814,Grocery,207.62,123.49
815,Product_815,Grocery,356.3,211.92
816,Product_816,Furniture,477.27,283.86
817,Product_817,Electronics,121.72,72.39
818,Product_818,Clothing,324.16,192.8
819,Product_819,Furniture,464.26,276.13
820,Product_820,Clothing,435.58,259.07
821,Product_821,Clothing,366.5,217.98
822,Product_822,Sports,254.68,151.47
823,Product_823,Electronics,370.51,220.37
824,Product_824,Clothing,353.75,210.4
825,Product_825,Clothing,310.3,184.56
826,Product_826,Sports,357.06,212.37
827,Product_827,Electronics,401,238.5
828,Product_828,Electronics,326.17,193.99
829,Product_829,Electronics,120.99,71.96
830,Product_830,Sports,214.74,127.72
831,Product_831,Grocery,409.22,243.39
832,Product_832,Clothing,334.81,199.13
833,Product_833,Grocery,377.7,224.64
834,Product_834,Sports,496.77,295.46
835,Product_835,Electronics,41.04,24.41
836,Product_836,Clothing,69.59,41.39
837,Product_837,Grocery,442.83,263.38
838,Product_838,Clothing,132,78.51
839,Product_839,Clothing,21.73,12.92
840,Product_840,Furniture,16.56,9.85
841,Product_841,Furniture,174.8,103.97
842,Product_842,Grocery,437.64,260.29
843,Product_843,Sports,266.06,158.24
844,Product_844,Grocery,157.8,93.85
845,Product_845,Electronics,45.12,26.84
846,Product_846,Sports,382.48,227.49
847,Product_847,Clothing,69.87,41.56
848,Product_848,Sports,308.76,183.64
849,Product_849,Furniture,106.97,63.62
850,Product_850,Electronics,249.7,148.51
851,Product_851,Furniture,347.12,206.46
852,Product_852,Furniture,487.89,290.18
853,Product_853,Electronics,480.34,285.69
854,Product_854,Clothing,224.56,133.56
855,Product_855,Grocery,341.39,203.05
856,Product_856,Clothing,152.29,90.58
857,Product_857,Clothing,333.19,198.17
858,Product_858,Electronics,357.2,212.45
859,Product_859,Clothing,175.7,104.5
860,Product_860,Clothing,260.33,154.84
861,Product_861,Clothing,293.82,174.75
862,Product_862,Electronics,423.3,251.76
863,Product_863,Grocery,194.25,115.53
864,Product_864,Electronics,213.95,127.25
865,Product_865,Furniture,36.46,21.69
866,Product_866,Electronics,184.01,109.44
867,Product_867,Sports,178.57,106.21
868,Product_868,Furniture,451.91,268.78
869,Product_869,Sports,297.26,176.8
870,Product_870,Furniture,380.94,226.57
871,Product_871,Clothing,410.74,244.29
872,Product_872,Furniture,240.98,143.33
873,Product_873,Electronics,361.97,215.29
874,Product_874,Electronics,106.57,63.38
875,Product_875,Furniture,68.12,40.52
876,Product_876,Clothing,14.32,8.52
877,Product_877,Furniture,426.06,253.41
878,Product_878,Electronics,301.1,179.08
879,Product_879,Clothing,481.09,286.14
880,Product_880,Furniture,273.8,162.85
881,Product_881,Sports,125.91,74.89
882,Product_882,Sports,163.92,97.49
883,Product_883,Furniture,258.31,153.63
884,Product_884,Grocery,360.81,214.6
885,Product_885,Furniture,453.31,269.61
886,Product_886,Clothing,174.47,103.77
887,Product_887,Clothing,25.84,15.37
888,Product_888,Electronics,186.97,111.2
889,Product_889,Grocery,334,198.65
890,Product_890,Grocery,212.36,126.3
891,Product_891,Clothing,130.61,77.68
892,Product_892,Grocery,205.08,121.97
893,Product_893,Clothing,113.55,67.54
894,Product_894,Clothing,281.3,167.31
895,Product_895,Grocery,271.17,161.28
896,Product_896,Furniture,265.98,158.2
897,Product_897,Electronics,450.79,268.11
898,Product_898,Clothing,368.39,219.11
899,Product_899,Clothing,183.37,109.06
900,Product_900,Grocery,11.75,6.99
901,Product_901,Clothing,393.45,234.01
902,Product_902,Furniture,476,283.11
903,Product_903,Sports,355.37,211.36
904,Product_904,Sports,479.42,285.14
905,Product_905,Grocery,326.98,194.48
906,Product_906,Electronics,65.88,39.18
907,Product_907,Furniture,388.58,231.11
908,Product_908,Electronics,13.01,7.74
909,Product_909,Clothing,322.92,192.06
910,Product_910,Sports,382.64,227.58
911,Product_911,Furniture,493.77,293.68
912,Product_912,Grocery,355.04,211.17
913,Product_913,Electronics,78.81,46.87
914,Product_914,Electronics,149.1,88.68
915,Product_915,Clothing,236.28,140.53
916,Product_916,Furniture,204.87,121.85
917,Product_917,Clothing,56.35,33.52
918,Product_918,Grocery,206.68,122.93
919,Product_919,Electronics,369.66,219.86
920,Product_920,Sports,405.87,241.4
921,Product_921,Grocery,170.14,101.19
922,Product_922,Grocery,283.88,168.84
923,Product_923,Furniture,60.33,35.88
924,Product_924,Clothing,82.97,49.35
925,Product_925,Furniture,101.6,60.43
926,Product_926,Grocery,452.46,269.11
927,Product_927,Grocery,182.01,108.25
928,Product_928,Sports,256.65,152.65
929,Product_929,Clothing,280.61,166.9
930,Product_930,Grocery,241.7,143.75
931,Product_931,Furniture,443.25,263.63
932,Product_932,Furniture,107.15,63.73
933,Product_933,Grocery,304.54,181.13
934,Product_934,Sports,286.44,170.36
935,Product_935,Furniture,51.78,30.8
936,Product_936,Clothing,41.29,24.56
937,Product_937,Clothing,413.69,246.05
938,Product_938,Furniture,250.77,149.15
939,Product_939,Clothing,126.49,75.23
940,Product_940,Furniture,306.39,182.23
941,Product_941,Grocery,405.16,240.98
942,Product_942,Grocery,394.74,234.78
943,Product_943,Clothing,240.7,143.16
944,Product_944,Grocery,394.19,234.45
945,Product_945,Furniture,299.01,177.84
946,Product_946,Clothing,416.01,247.43
947,Product_947,Sports,87.14,51.83
948,Product_948,Electronics,471.86,280.65
949,Product_949,Electronics,406.4,241.71
950,Product_950,Sports,186.76,111.08
951,Product_951,Clothing,236.56,140.7
952,Product_952,Clothing,89.55,53.26
953,Product_953,Grocery,70.77,42.09
954,Product_954,Furniture,101.44,60.33
955,Product_955,Clothing,242.13,144.01
956,Product_956,Grocery,496.33,295.2
957,Product_957,Electronics,474.15,282.01
958,Product_958,Sports,133.47,79.38
959,Product_959,Sports,221.57,131.78
960,Product_960,Electronics,11.42,6.79
961,Product_961,Furniture,329.36,195.89
962,Product_962,Sports,400.33,238.1
963,Product_963,Clothing,323,192.11
964,Product_964,Grocery,410.18,243.96
965,Product_965,Electronics,155.74,92.63
966,Product_966,Electronics,308.99,183.78
967,Product_967,Clothing,370.37,220.28
968,Product_968,Sports,82.15,48.86
969,Product_969,Electronics,83.61,49.73
970,Product_970,Clothing,57.47,34.18
971,Product_971,Clothing,341.73,203.25
972,Product_972,Furniture,249.66,148.49
973,Product_973,Furniture,470.04,279.56
974,Product_974,Clothing,14.14,8.41
975,Product_975,Furniture,353.62,210.32
976,Product_976,Sports,295.6,175.81
977,Product_977,Grocery,63.76,37.92
978,Product_978,Clothing,484.98,288.45
979,Product_979,Grocery,319.93,190.28
980,Product_980,Furniture,278.98,165.93
981,Product_981,Furniture,251.51,149.59
982,Product_982,Sports,467.62,278.12
983,Product_983,Electronics,309.11,183.85
984,Product_984,Furniture,34.5,20.52
985,Product_985,Electronics,166.89,99.26
986,Product_986,Furniture,114.54,68.12
987,Product_987,Sports,126.44,75.2
988,Product_988,Electronics,340.12,202.29
989,Product_989,Clothing,182.68,108.65
990,Product_990,Furniture,77.06,45.83
991,Product_991,Sports,164.76,97.99
992,Product_992,Furniture,188,111.82
993,Product_993,Clothing,228.59,135.96
994,Product_994,Furniture,472.85,281.23
995,Product_995,Electronics,419.91,249.75
996,Product_996,Electronics,455.84,271.12
997,Product_997,Clothing,481.62,286.45
998,Product_998,Grocery,77.47,46.08
999,Product_999,Clothing,376.4,223.87
1000,Product_1000,Clothing,349.63,207.95
1001,Product_1001,Clothing,431.17,256.45
1002,Product_1002,Grocery,425.86,253.29
1003,Product_1003,Clothing,250.08,148.74
1004,Product_1004,Furniture,30.07,17.88
1005,Product_1005,Clothing,223.93,133.19
1006,Product_1006,Furniture,55.45,32.98
1007,Product_1007,Electronics,345.52,205.5
1008,Product_1008,Grocery,66.53,39.57
1009,Product_1009,Furniture,300.86,178.94
1010,Product_1010,Furniture,102.23,60.8
1011,Product_1011,Electronics,327.57,194.83
1012,Product_1012,Clothing,455.05,270.65
1013,Product_1013,Sports,239.93,142.7
1014,Product_1014,Electronics,453.72,269.86
1015,Product_1015,Furniture,213.17,126.79
1016,Product_1016,Clothing,470.61,279.9
1017,Product_1017,Clothing,359.57,213.86
1018,Product_1018,Clothing,276.37,164.38
1019,Product_1019,Electronics,14,8.33
1020,Product_1020,Electronics,454.04,270.05
1021,Product_1021,Electronics,27.92,16.61
1022,Product_1022,Sports,427.55,254.29
1023,Product_1023,Sports,231.29,137.56
1024,Product_1024,Furniture,128.91,76.67
1025,Product_1025,Clothing,418.36,248.83
1026,Product_1026,Electronics,299.91,178.38
1027,Product_1027,Furniture,265.64,157.99
1028,Product_1028,Grocery,157.7,93.79
1029,Product_1029,Furniture,306.17,182.1
1030,Product_1030,Grocery,336.72,200.27
1031,Product_1031,Sports,440.74,262.14
1032,Product_1032,Sports,488.86,290.76
1033,Product_1033,Clothing,351.15,208.85
1034,Product_1034,Grocery,252.45,150.15
1035,Product_1035,Sports,317.9,189.08
1036,Product_1036,Clothing,155.31,92.37
1037,Product_1037,Sports,133.14,79.19
1038,Product_1038,Clothing,134.94,80.26
1039,Product_1039,Clothing,176.38,104.9
1040,Product_1040,Furniture,279.49,166.23
1041,Product_1041,Electronics,19.37,11.52
1042,Product_1042,Electronics,250.76,149.14
1043,Product_1043,Sports,326.79,194.36
1044,Product_1044,Sports,188.3,111.99
1045,Product_1045,Furniture,134.8,80.17
1046,Product_1046,Sports,89.04,52.96
1047,Product_1047,Clothing,99.63,59.26
1048,Product_1048,Furniture,299.36,178.05
1049,Product_1049,Sports,454.93,270.58
1050,Product_1050,Sports,107.64,64.02
1051,Product_1051,Electronics,188.69,112.23
1052,Product_1052,Clothing,70.34,41.84
1053,Product_1053,Clothing,439.37,261.32
1054,Product_1054,Electronics,465.74,277.01
1055,Product_1055,Clothing,117.39,69.82
1056,Product_1056,Electronics,176.06,104.71
1057,Product_1057,Electronics,428.41,254.8
1058,Product_1058,Sports,466.85,277.67
1059,Product_1059,Furniture,40.86,24.3
1060,Product_1060,Sports,92.63,55.09
1061,Product_1061,Grocery,49.1,29.2
1062,Product_1062,Clothing,161.09,95.81
1063,Product_1063,Electronics,84.46,50.23
1064,Product_1064,Furniture,141.69,84.27
1065,Product_1065,Sports,428.91,255.1
1066,Product_1066,Electronics,368.11,218.94
1067,Product_1067,Electronics,488.26,290.4
1068,Product_1068,Furniture,337.43,200.69
1069,Product_1069,Sports,347.61,206.75
1070,Product_1070,Clothing,363.61,216.26
1071,Product_1071,Grocery,322.2,191.63
1072,Product_1072,Clothing,349.01,207.58
1073,Product_1073,Furniture,421.3,250.57
1074,Product_1074,Sports,492.54,292.95
1075,Product_1075,Furniture,171.56,102.04
1076,Product_1076,Grocery,121.01,71.97
1077,Product_1077,Clothing,305.78,181.87
1078,Product_1078,Electronics,201.93,120.1
1079,Product_1079,Grocery,390.12,232.03
1080,Product_1080,Grocery,32.44,19.29
1081,Product_1081,Electronics,437.59,260.26
1082,Product_1082,Electronics,358.17,213.03
1083,Product_1083,Sports,42.68,25.38
1084,Product_1084,Furniture,69.01,41.04
1085,Product_1085,Clothing,321.19,191.03
1086,Product_1086,Sports,390.63,232.33
1087,Product_1087,Clothing,155.68,92.59
1088,Product_1088,Sports,51.34,30.54
1089,Product_1089,Sports,293.19,174.38
1090,Product_1090,Clothing,14.01,8.33
1091,Product_1091,Sports,145.11,86.31
1092,Product_1092,Electronics,136,80.89
1093,Product_1093,Clothing,244.37,145.34
1094,Product_1094,Grocery,125.96,74.92
1095,Product_1095,Grocery,250.66,149.08
1096,Product_1096,Furniture,26.25,15.61
1097,Product_1097,Sports,197.68,117.57
1098,Product_1098,Grocery,370.2,220.18
1099,Product_1099,Electronics,319.8,190.21
1100,Product_1100,Clothing,244.86,145.63
1101,Product_1101,Furniture,266.66,158.6
1102,Product_1102,Furniture,98.57,58.63
1103,Product_1103,Clothing,8.23,4.89
1104,Product_1104,Sports,289.43,172.14
1105,Product_1105,Sports,491.29,292.2
1106,Product_1106,Electronics,93.25,55.46
1107,Product_1107,Sports,282.17,167.83
1108,Product_1108,Furniture,238.49,141.85
1109,Product_1109,Furniture,103.78,61.72
1110,Product_1110,Grocery,295.75,175.9
1111,Product_1111,Sports,320.46,190.6
1112,Product_1112,Clothing,464.73,276.41
1113,Product_1113,Grocery,485.95,289.03
1114,Product_1114,Sports,9.75,5.8
1115,Product_1115,Grocery,282.78,168.19
1116,Product_1116,Grocery,375.41,223.28
1117,Product_1117,Electronics,157.03,93.4
1118,Product_1118,Clothing,404.65,240.67
1119,Product_1119,Clothing,470.67,279.94
1120,Product_1120,Furniture,348.73,207.41
1121,Product_1121,Sports,155.48,92.47
1122,Product_1122,Sports,368.53,219.19
1123,Product_1123,Furniture,11.87,7.06
1124,Product_1124,Electronics,405.14,240.96
1125,Product_1125,Grocery,364.32,216.69
1126,Product_1126,Furniture,417.27,248.18
1127,Product_1127,Furniture,172.26,102.45
1128,Product_1128,Grocery,373.37,222.07
1129,Product_1129,Sports,398.78,237.18
1130,Product_1130,Grocery,442.29,263.06
1131,Product_1131,Clothing,142.36,84.67
1132,Product_1132,Clothing,364.28,216.66
1133,Product_1133,Furniture,65.4,38.9
1134,Product_1134,Sports,263.91,156.96
1135,Product_1135,Electronics,406.63,241.85
1136,Product_1136,Electronics,365.56,217.42
1137,Product_1137,Grocery,492.11,292.69
1138,Product_1138,Sports,408.29,242.84
1139,Product_1139,Electronics,427.57,254.3
1140,Product_1140,Furniture,419.28,249.37
1141,Product_1141,Grocery,312.14,185.65
1142,Product_1142,Grocery,367.86,218.79
1143,Product_1143,Furniture,91.78,54.59
1144,Product_1144,Sports,466.94,277.72
1145,Product_1145,Electronics,329.05,195.71
1146,Product_1146,Furniture,371.48,220.94
1147,Product_1147,Sports,393.83,234.24
1148,Product_1148,Grocery,238.18,141.66
1149,Product_1149,Sports,99.93,59.43
1150,Product_1150,Furniture,25.54,15.19
1151,Product_1151,Grocery,118.64,70.56
1152,Product_1152,Electronics,61.96,36.85
1153,Product_1153,Sports,312.17,185.67
1154,Product_1154,Clothing,363.78,216.36
1155,Product_1155,Furniture,306.35,182.21
1156,Product_1156,Furniture,259.64,154.42
1157,Product_1157,Grocery,110.83,65.92
1158,Product_1158,Grocery,379.26,225.57
1159,Product_1159,Clothing,402.45,239.36
1160,Product_1160,Furniture,468.76,278.8
1161,Product_1161,Clothing,372.97,221.83
1162,Product_1162,Clothing,135.41,80.54
1163,Product_1163,Grocery,36.99,22
1164,Product_1164,Furniture,421.02,250.41
1165,Product_1165,Clothing,446.65,265.65
1166,Product_1166,Grocery,467.27,277.92
1167,Product_1167,Sports,387.77,230.63
1168,Product_1168,Clothing,169.26,100.67
1169,Product_1169,Clothing,489.17,290.94
1170,Product_1170,Furniture,118.43,70.44
1171,Product_1171,Electronics,182.29,108.42
1172,Product_1172,Clothing,434.85,258.63
1173,Product_1173,Sports,265.49,157.9
1174,Product_1174,Clothing,9.49,5.64
1175,Product_1175,Clothing,361.9,215.25
1176,Product_1176,Furniture,137.08,81.53
1177,Product_1177,Sports,164.72,97.97
1178,Product_1178,Grocery,265.38,157.84
1179,Product_1179,Sports,283.81,168.8
1180,Product_1180,Sports,152.8,90.88
1181,Product_1181,Sports,279.88,166.46
1182,Product_1182,Clothing,48.39,28.78
1183,Product_1183,Furniture,415.57,247.17
1184,Product_1184,Clothing,494.89,294.34
1185,Product_1185,Grocery,374.87,222.96
1186,Product_1186,Clothing,440.32,261.89
1187,Product_1187,Clothing,226.34,134.62
1188,Product_1188,Clothing,239.35,142.36
1189,Product_1189,Clothing,299.33,178.03
1190,Product_1190,Grocery,363.01,215.91
1191,Product_1191,Grocery,310.49,184.67
1192,Product_1192,Sports,225.11,133.89
1193,Product_1193,Clothing,57.47,34.18
1194,Product_1194,Grocery,319.84,190.23
1195,Product_1195,Furniture,258.65,153.84
1196,Product_1196,Clothing,392.07,233.19
1197,Product_1197,Sports,156.47,93.06
1198,Product_1198,Furniture,139.47,82.95
1199,Product_1199,Clothing,334.05,198.68
1200,Product_1200,Furniture,377.69,224.64
1201,Product_1201,Sports,138.9,82.61
1202,Product_1202,Furniture,443.98,264.06
1203,Product_1203,Electronics,474.65,282.31
1204,Product_1204,Sports,460.29,273.76
1205,Product_1205,Clothing,228.11,135.67
1206,Product_1206,Grocery,499.13,296.87
1207,Product_1207,Grocery,233.34,138.78
1208,Product_1208,Electronics,469.74,279.39
1209,Product_1209,Sports,273.95,162.94
1210,Product_1210,Electronics,239.51,142.45
1211,Product_1211,Grocery,385.95,229.55
1212,Product_1212,Clothing,226.05,134.45
1213,Product_1213,Clothing,203.3,120.92
1214,Product_1214,Clothing,248.98,148.08
1215,Product_1215,Electronics,352.71,209.78
1216,Product_1216,Sports,431.68,256.75
1217,Product_1217,Electronics,328.13,195.16
1218,Product_1218,Clothing,262.96,156.4
1219,Product_1219,Grocery,48.37,28.77
1220,Product_1220,Grocery,333.07,198.1
1221,Product_1221,Sports,443.94,264.04
1222,Product_1222,Sports,59.99,35.68
1223,Product_1223,Grocery,96.64,57.48
1224,Product_1224,Furniture,464.27,276.13
1225,Product_1225,Electronics,198.26,117.92
1226,Product_1226,Grocery,66.6,39.61
1227,Product_1227,Furniture,381.19,226.72
1228,Product_1228,Clothing,453.56,269.76
1229,Product_1229,Grocery,499.55,297.12
1230,Product_1230,Clothing,202.48,120.43
1231,Product_1231,Clothing,466.82,277.65
1232,Product_1232,Furniture,475.68,282.92
1233,Product_1233,Furniture,293.28,174.43
1234,Product_1234,Grocery,51.13,30.41
1235,Product_1235,Furniture,94.63,56.28
1236,Product_1236,Clothing,376.36,223.85
1237,Product_1237,Furniture,232.21,138.11
1238,Product_1238,Furniture,96.63,57.47
1239,Product_1239,Sports,244.17,145.22
1240,Product_1240,Clothing,464.54,276.29
1241,Product_1241,Clothing,309.13,183.86
1242,Product_1242,Electronics,104.56,62.19
1243,Product_1243,Clothing,83.16,49.46
1244,Product_1244,Sports,313.42,186.41
1245,Product_1245,Sports,221.49,131.73
1246,Product_1246,Sports,478.3,284.48
1247,Product_1247,Grocery,472.27,280.89
1248,Product_1248,Furniture,61.54,36.6
1249,Product_1249,Electronics,304.14,180.89
1250,Product_1250,Sports,486.19,289.17
1251,Product_1251,Furniture,338.21,201.16
1252,Product_1252,Grocery,7.09,4.22
1253,Product_1253,Grocery,76.01,45.21
1254,Product_1254,Grocery,42.31,25.16
1255,Product_1255,Clothing,86.82,51.64
1256,Product_1256,Furniture,309.28,183.95
1257,Product_1257,Grocery,312.73,186
1258,Product_1258,Grocery,232.37,138.21
1259,Product_1259,Sports,472.42,280.98
1260,Product_1260,Electronics,38.81,23.08
1261,Product_1261,Grocery,50.33,29.93
1262,Product_1262,Grocery,395.46,235.21
1263,Product_1263,Sports,283.52,168.63
1264,Product_1264,Clothing,70.74,42.07
1265,Product_1265,Grocery,11.5,6.84
1266,Product_1266,Electronics,150.28,89.38
1267,Product_1267,Grocery,170.9,101.65
1268,Product_1268,Electronics,157.23,93.52
1269,Product_1269,Grocery,487.01,289.66
1270,Product_1270,Clothing,332.85,197.97
1271,Product_1271,Electronics,98.63,58.66
1272,Product_1272,Electronics,454.34,270.23
1273,Product_1273,Grocery,260.27,154.8
1274,Product_1274,Grocery,102.3,60.84
1275,Product_1275,Clothing,238.37,141.77
1276,Product_1276,Furniture,186.91,111.17
1277,Product_1277,Sports,178.7,106.28
1278,Product_1278,Sports,97.76,58.14
1279,Product_1279,Grocery,396.18,235.63
1280,Product_1280,Electronics,84.98,50.54
1281,Product_1281,Grocery,489.8,291.32
1282,Product_1282,Furniture,125.95,74.91
1283,Product_1283,Electronics,193.46,115.06
1284,Product_1284,Grocery,270.22,160.72
1285,Product_1285,Electronics,386.12,229.65
1286,Product_1286,Sports,14.29,8.5
1287,Product_1287,Electronics,210.51,125.2
1288,Product_1288,Grocery,331.3,197.05
1289,Product_1289,Grocery,378.29,224.99
1290,Product_1290,Sports,217.15,129.15
1291,Product_1291,Electronics,404.45,240.55
1292,Product_1292,Electronics,67.03,39.87
1293,Product_1293,Electronics,79.11,47.05
1294,Product_1294,Sports,322.08,191.56
1295,Product_1295,Electronics,46.04,27.38
1296,Product_1296,Clothing,270.53,160.9
1297,Product_1297,Grocery,433.59,257.88
1298,Product_1298,Sports,156.14,92.87
1299,Product_1299,Clothing,242.93,144.49
1300,Product_1300,Grocery,239.19,142.26
1301,Product_1301,Furniture,169.21,100.64
1302,Product_1302,Furniture,21.97,13.07
1303,Product_1303,Grocery,377.61,224.59
1304,Product_1304,Clothing,205.24,122.07
1305,Product_1305,Clothing,107.72,64.07
1306,Product_1306,Electronics,237.82,141.45
1307,Product_1307,Grocery,117.94,70.15
1308,Product_1308,Grocery,147.35,87.64
1309,Product_1309,Sports,430.56,256.08
1310,Product_1310,Clothing,365.5,217.39
1311,Product_1311,Grocery,116.38,69.22
1312,Product_1312,Clothing,68.5,40.74
1313,Product_1313,Sports,496.62,295.37
1314,Product_1314,Sports,492.09,292.68
1315,Product_1315,Furniture,493.45,293.49
1316,Product_1316,Electronics,109.09,64.88
1317,Product_1317,Clothing,420.41,250.05
1318,Product_1318,Furniture,404.71,240.71
1319,Product_1319,Sports,188.08,111.86
1320,Product_1320,Furniture,186.28,110.79
1321,Product_1321,Grocery,129.53,77.04
1322,Product_1322,Electronics,126.36,75.15
1323,Product_1323,Clothing,192.02,114.21
1324,Product_1324,Furniture,337.17,200.54
1325,Product_1325,Electronics,43.87,26.09
1326,Product_1326,Electronics,471.88,280.66
1327,Product_1327,Sports,230.58,137.14
1328,Product_1328,Furniture,307.71,183.02
1329,Product_1329,Sports,420.04,249.83
1330,Product_1330,Grocery,100.51,59.78
1331,Product_1331,Sports,476.68,283.51
1332,Product_1332,Grocery,290.7,172.9
1333,Product_1333,Electronics,7.24,4.31
1334,Product_1334,Electronics,102.57,61.01
1335,Product_1335,Clothing,356.92,212.28
1336,Product_1336,Electronics,89.94,53.49
1337,Product_1337,Furniture,44.17,26.27
1338,Product_1338,Electronics,266.3,158.39
1339,Product_1339,Electronics,181.96,108.22
1340,Product_1340,Sports,496.71,295.43
1341,Product_1341,Grocery,148.58,88.37
1342,Product_1342,Sports,340.5,202.52
1343,Product_1343,Grocery,331.34,197.07
1344,Product_1344,Clothing,159.52,94.88
1345,Product_1345,Sports,290.66,172.87
1346,Product_1346,Clothing,151.39,90.04
1347,Product_1347,Furniture,277.83,165.24
1348,Product_1348,Electronics,231.1,137.45
1349,Product_1349,Electronics,46.1,27.42
1350,Product_1350,Electronics,242.93,144.49
1351,Product_1351,Furniture,76.76,45.65
1352,Product_1352,Sports,335.69,199.66
1353,Product_1353,Electronics,74.12,44.08
1354,Product_1354,Electronics,463.37,275.6
1355,Product_1355,Sports,364.76,216.95
1356,Product_1356,Electronics,90.91,54.07
1357,Product_1357,Electronics,421.57,250.74
1358,Product_1358,Electronics,376.63,224.01
1359,Product_1359,Grocery,305.86,181.92
1360,Product_1360,Clothing,165.85,98.64
1361,Product_1361,Grocery,79.68,47.39
1362,Product_1362,Grocery,342.16,203.51
1363,Product_1363,Furniture,499.06,296.82
1364,Product_1364,Clothing,92.34,54.92
1365,Product_1365,Electronics,201.06,119.58
1366,Product_1366,Clothing,160.9,95.7
1367,Product_1367,Electronics,452.38,269.06
1368,Product_1368,Sports,196.72,117
1369,Product_1369,Sports,146.13,86.91
1370,Product_1370,Sports,477.12,283.77
1371,Product_1371,Clothing,69.71,41.46
1372,Product_1372,Electronics,8.86,5.27
1373,Product_1373,Electronics,26.04,15.49
1374,Product_1374,Furniture,126.34,75.14
1375,Product_1375,Grocery,18.22,10.84
